Fold,Epoch,Train_Loss,Val_Loss,MSE,MAE,NMAE,MMRE,PRED30,ACC,NonZeroPerc
1,1,4.947769835591316,2.982325106859207,2.9707968004003042,1.268931524021419,0.47538142640330444,0.5670598739033653,0.416,0.14960629921259844,98.4251968503937
1,2,2.445870529860258,2.3196156173944473,2.311539882262331,1.116352135740866,0.41822041663448367,0.4866022239253635,0.376,0.2755905511811024,98.4251968503937
1,3,1.6947795934975147,1.5537691414356232,1.5462759404971846,0.8409048018493052,0.3150292325512146,0.3008853904769534,0.52,0.4251968503937008,98.4251968503937
1,4,1.2566315792500973,1.233156755566597,1.2277603723026709,0.7806692001387829,0.29246309267736115,0.3247513104756674,0.608,0.48031496062992124,98.4251968503937
1,5,1.1252185851335526,1.2464132010936737,1.240934408004629,0.794380332541278,0.29759971160100973,0.3389674791881016,0.624,0.47244094488188976,98.4251968503937
2,1,5.842164508998394,3.6617568731307983,3.6362489798396114,1.2334163892926193,0.48496557721412586,0.5102931676532633,0.46774193548387094,0.36220472440944884,97.63779527559055
2,2,2.555098570883274,2.5435339510440826,2.527330114925627,1.0402435411618451,0.40901216633917753,0.4501615729718264,0.4838709677419355,0.33858267716535434,97.63779527559055
2,3,1.817948505282402,1.8100611120462418,1.7972357105879393,0.8134973551344684,0.31985809319528635,0.2886588189907149,0.6854838709677419,0.49606299212598426,97.63779527559055
2,4,1.4474202767014503,1.6295510828495026,1.6181482941679832,0.7932647419726755,0.3119028552028786,0.33656495881477105,0.6370967741935484,0.5275590551181102,97.63779527559055
2,5,1.2092835679650307,1.4311649277806282,1.420649729678526,0.7410168201904598,0.29135955468788977,0.2830499250240118,0.7096774193548387,0.5039370078740157,97.63779527559055
3,1,6.583268329501152,2.4513259530067444,2.4624600378109833,0.9931680714990211,0.37427995572811773,0.35548419992732433,0.4094488188976378,0.4094488188976378,100.0
3,2,2.9647811874747276,1.6406804919242859,1.6446486416367558,0.9656354432969582,0.3639041581564204,0.47932359227358196,0.4566929133858268,0.30708661417322836,100.0
3,3,2.1043370999395847,1.1637616753578186,1.1676157644782292,0.7270994829380606,0.2740107843713166,0.2948243650685637,0.6535433070866141,0.4881889763779528,100.0
3,4,1.5391507260501385,1.0810429453849792,1.0820094394761395,0.7445593917463708,0.2805906313109468,0.3397617268459512,0.6299212598425197,0.4566929133858268,100.0
3,5,1.1338323950767517,1.1986263990402222,1.1975808509580905,0.8339895657667025,0.314292803716235,0.3986255483230402,0.6062992125984252,0.4251968503937008,100.0
4,1,4.900901809334755,2.4427295923233032,2.443928312879393,1.1412780890389094,0.42170392732816003,0.48331947531246,0.552,0.3888888888888889,99.20634920634922
4,2,2.669640589505434,1.7089345455169678,1.7098931104482535,0.9583228239937435,0.3541016886311193,0.42503374287741524,0.48,0.3253968253968254,99.20634920634922
4,3,1.9053707905113697,1.2882470190525055,1.2893298101708455,0.7965927048335,0.2943421724604721,0.3143882196653457,0.568,0.47619047619047616,99.20634920634922
4,4,1.434249684214592,1.0888611525297165,1.0908280623618871,0.7484966488111586,0.2765706092381407,0.3342993374279567,0.592,0.47619047619047616,99.20634920634922
4,5,1.1558405309915543,1.185996174812317,1.1876377292319733,0.7543535677213518,0.2787347493633147,0.26565612823395496,0.648,0.47619047619047616,99.20634920634922
5,1,4.831780053675175,3.2684582471847534,3.268237085438573,1.3488812522282676,0.48011027621684105,0.6131644057533729,0.4444444444444444,0.29365079365079366,100.0
5,2,2.501714129000902,2.3295525908470154,2.328656330955305,1.0225826066637795,0.36397008033795547,0.3478749824061325,0.47619047619047616,0.3888888888888889,100.0
5,3,1.8687864057719707,1.8382473289966583,1.8370638867364344,0.9300771752993265,0.331044418326879,0.35646986477949905,0.626984126984127,0.42857142857142855,100.0
5,4,1.439222164452076,1.8313238322734833,1.8295919832054446,0.9368542579431383,0.33345660028484586,0.3202957382548152,0.4603174603174603,0.42063492063492064,100.0
5,5,1.1245283968746662,1.3845828920602798,1.3838908420157505,0.8234437188458821,0.2930901372163309,0.2959857182167555,0.5793650793650794,0.5,100.0
