Fold,Epoch,Train_Loss,Val_Loss,MSE,MAE,NMAE,MMRE,PRED30,ACC,NonZeroPerc
1,1,0.4161515301093459,0.49650483578443527,0.4973558149200269,0.49660837439101513,0.6709496122091374,0.363002831850733,0.38571428571428573,0.7244094488188977,55.118110236220474
1,2,0.2877056049183011,0.4503647908568382,0.45040455755101966,0.43089532112981394,0.5821670828030465,0.29838897371575945,0.5571428571428572,0.7716535433070866,55.118110236220474
1,3,0.21252471068874002,0.44347578287124634,0.44327060673927837,0.41528351338008257,0.5610745340347923,0.3208099847180503,0.5285714285714286,0.7322834645669292,55.118110236220474
1,4,0.15375102264806628,0.5231127440929413,0.5223021528864672,0.4236442567652282,0.5723704320125955,0.38676959535373107,0.4142857142857143,0.7086614173228346,55.118110236220474
1,5,0.11504153767600656,0.49257734417915344,0.4920403043211608,0.41362357697051794,0.5588318539920827,0.3569810469170555,0.5285714285714286,0.7559055118110236,55.118110236220474
2,1,0.5406083893030882,0.4185822121798992,0.4167414626545437,0.5440224371557161,1.0629361464427067,0.41358722249666846,0.20754716981132076,0.5905511811023622,41.732283464566926
2,2,0.3913912018761039,0.34853386506438255,0.34698725246270423,0.4581726489104624,0.8951988678712112,0.5046602436956369,0.18867924528301888,0.6535433070866141,41.732283464566926
2,3,0.3315061032772064,0.28796131163835526,0.286583308323839,0.3929185261289904,0.7677023510520274,0.3746126258523209,0.37735849056603776,0.7480314960629921,41.732283464566926
2,4,0.246948785148561,0.29197508096694946,0.29066055371834176,0.3602815625939782,0.7039347453759267,0.44441343159795554,0.3584905660377358,0.7086614173228346,41.732283464566926
2,5,0.18341820500791073,0.30217861011624336,0.30141032787396344,0.40058964563489663,0.7826905383943366,0.3579622603507724,0.49056603773584906,0.6614173228346457,41.732283464566926
3,1,0.576320132240653,0.2916797883808613,0.292027630416598,0.465806060067312,0.7783864424809029,0.42573649871752456,0.2028985507246377,0.6771653543307087,54.330708661417326
3,2,0.39779938012361526,0.27863435819745064,0.27893251071656966,0.42394425737576225,0.70843316693055,0.3197265509246052,0.4782608695652174,0.7007874015748031,54.330708661417326
3,3,0.31292954087257385,0.311722956597805,0.3117024344471273,0.4374319821977475,0.7309718649883411,0.32007285797797536,0.5507246376811594,0.6850393700787402,54.330708661417326
3,4,0.24488663207739592,0.2554306350648403,0.2554949689670085,0.36519132834661194,0.6102539302634172,0.4089825526599723,0.4492753623188406,0.7716535433070866,54.330708661417326
3,5,0.18189524486660957,0.29486965388059616,0.29473234261678666,0.40871654255095663,0.6829868539996249,0.3213178380100048,0.5362318840579711,0.7244094488188977,54.330708661417326
4,1,0.5164632312953472,0.37059231102466583,0.3726099613284481,0.505098926406058,0.8718145853036069,0.36512578763659037,0.30158730158730157,0.6507936507936508,50.0
4,2,0.3750297361984849,0.3673303723335266,0.3694521993754082,0.47230813723234905,0.8152167848119997,0.29241967106622363,0.5396825396825397,0.6507936507936508,50.0
4,3,0.2923685684800148,0.2810651808977127,0.2822268984743722,0.36151692934615154,0.6239881246248642,0.375295684687675,0.5079365079365079,0.7142857142857143,50.0
4,4,0.24927865387871861,0.2719360329210758,0.27343599887293163,0.35757010817409507,0.6171758031498079,0.37003142942511846,0.4603174603174603,0.7301587301587301,50.0
4,5,0.1814377880655229,0.2665170282125473,0.26753747063019734,0.34953498409133377,0.603306958842576,0.31811974729810444,0.5555555555555556,0.7380952380952381,50.0
5,1,0.5409608837217093,0.4380040019750595,0.4374542772177945,0.5256807938927696,0.7701834887266158,0.36188723269292117,0.4492753623188406,0.5793650793650794,54.761904761904766
5,2,0.36902826372534037,0.44689299166202545,0.44802946380343484,0.5251986631561839,0.7694771111358043,0.43594630710456683,0.3188405797101449,0.5476190476190477,54.761904761904766
5,3,0.2975241895765066,0.3931512013077736,0.3941501227159749,0.45910602407382123,0.672643709689552,0.4261421714391973,0.43478260869565216,0.626984126984127,54.761904761904766
5,4,0.2204231834039092,0.40558280050754547,0.40781949588946853,0.46710626362630775,0.6843649908943579,0.485718190625022,0.34782608695652173,0.6190476190476191,54.761904761904766
5,5,0.14265098422765732,0.41474562138319016,0.41736395088964867,0.45249154686462134,0.6629527314528173,0.5170960771853491,0.36231884057971014,0.6428571428571429,54.761904761904766
