Fold,Epoch,Train_Loss,Val_Loss,MSE,MAE,NMAE,MMRE,PRED30,ACC,NonZeroPerc
1,1,1.1554688978940248,0.5563219487667084,0.556894463991631,0.5916449099075137,0.39339740082855623,0.3797069895462912,0.3524590163934426,0.5039370078740157,96.06299212598425
1,2,0.5976355345919728,0.3658446744084358,0.3650916251608326,0.43673415399911836,0.2903939139156441,0.30123036603132886,0.6147540983606558,0.6692913385826772,96.06299212598425
1,3,0.4201691783964634,0.28719012066721916,0.2863450521805701,0.3702756893916393,0.24620425420281775,0.22557615012419027,0.7213114754098361,0.7401574803149606,96.06299212598425
1,4,0.3249412914738059,0.30105241388082504,0.3002499538421848,0.37389031263786976,0.24860769479062544,0.21549191036836698,0.7950819672131147,0.7401574803149606,96.06299212598425
1,5,0.23660869197919965,0.45799295604228973,0.456013055653406,0.47952480438187367,0.3188463358978951,0.32844442063993445,0.5901639344262295,0.6456692913385826,96.06299212598425
2,1,1.0384090468287468,0.6085163876414299,0.6063664029330191,0.5314590231640133,0.3497165592840916,0.28004825443604103,0.5371900826446281,0.6929133858267716,95.2755905511811
2,2,0.5225829482078552,0.4418722130358219,0.4409530131670934,0.429659940126374,0.2827295979069922,0.2076011845559785,0.7520661157024794,0.6929133858267716,95.2755905511811
2,3,0.409101284109056,0.3863433375954628,0.38513661793926446,0.39536876847424846,0.2601649409131065,0.19845779795948798,0.7851239669421488,0.7559055118110236,95.2755905511811
2,4,0.31691831909120083,0.3862324133515358,0.3851117921437861,0.3874096800023177,0.2549276132657738,0.20600471141909762,0.7768595041322314,0.7480314960629921,95.2755905511811
2,5,0.24330207984894514,0.37587521970272064,0.3746518886910391,0.38766712419630034,0.2550970195488608,0.20855514083683654,0.7355371900826446,0.7244094488188977,95.2755905511811
3,1,1.306827638298273,0.47162703424692154,0.4728527199450587,0.5385408288850559,0.3599720277284321,0.3325988804219199,0.4918032786885246,0.5826771653543307,96.06299212598425
3,2,0.5732681322842836,0.3624233230948448,0.3628276596147232,0.45823550083505826,0.3062942558213284,0.3138952898523195,0.639344262295082,0.6220472440944882,96.06299212598425
3,3,0.4457231778651476,0.40571852028369904,0.40611270792135035,0.47184501999006495,0.3153911449407276,0.3255311166816722,0.6147540983606558,0.6535433070866141,96.06299212598425
3,4,0.3591976808384061,0.4341074228286743,0.43425628901848967,0.49329612644638604,0.3297295160983738,0.33991461365275044,0.5655737704918032,0.6614173228346457,96.06299212598425
3,5,0.2621862906962633,0.45823537558317184,0.45831780210685363,0.4863302214877812,0.32507335857341163,0.3566283029936702,0.6147540983606558,0.6299212598425197,96.06299212598425
4,1,1.0868396926671267,0.6960508227348328,0.6964256416554176,0.551119844118754,0.3387370749217708,0.2712896652661042,0.5609756097560976,0.6587301587301587,97.61904761904762
4,2,0.5196134401485324,0.4982300475239754,0.4973480639137366,0.47509613302018905,0.29201030614899426,0.2514868037972024,0.6666666666666666,0.6904761904761905,97.61904761904762
4,3,0.4256395730189979,0.5089209973812103,0.5075642758996769,0.46569595639667816,0.2862326366145436,0.2380477346863527,0.6991869918699187,0.6984126984126984,97.61904761904762
4,4,0.3226285595446825,0.4684264734387398,0.46696046461279717,0.4531931862944648,0.2785480071858662,0.24248595627019726,0.7235772357723578,0.6746031746031746,97.61904761904762
4,5,0.24853952834382653,0.5790573060512543,0.5776785113722089,0.4868462445243957,0.2992323259027993,0.23208239139903208,0.6991869918699187,0.6904761904761905,97.61904761904762
5,1,1.1996614933013916,1.0541347414255142,1.0608475195697924,0.6665184152504754,0.409664977178341,0.31904296667286847,0.4793388429752066,0.5952380952380952,96.03174603174604
5,2,0.5862674433737993,0.817268930375576,0.8223977722495173,0.6500133072573041,0.39952037421668446,0.42509839973173846,0.47107438016528924,0.5238095238095238,96.03174603174604
5,3,0.41182944271713495,0.6372045651078224,0.6422595879443158,0.5408340096473694,0.3324150498320417,0.31487097794359387,0.6198347107438017,0.6111111111111112,96.03174603174604
5,4,0.3254028866067529,0.6741694435477257,0.6785794861834372,0.49781947760354905,0.3059768496490106,0.2385742416394972,0.7107438016528925,0.6587301587301587,96.03174603174604
5,5,0.2496811617165804,0.5441993065178394,0.5491955109361294,0.4811913725875673,0.2957566485172365,0.272601906754097,0.6942148760330579,0.6428571428571429,96.03174603174604
