Fold,Epoch,Train_Loss,Val_Loss,MSE,MAE,NMAE,MMRE,PRED30,ACC,NonZeroPerc
1,1,0.4642309099435806,0.5847619622945786,0.5849551278624087,0.5585587111514384,0.7546484714492838,0.2628647180398305,0.6428571428571429,0.5118110236220472,55.118110236220474
1,2,0.3637437243014574,0.47608374059200287,0.476193771224765,0.4728659073433538,0.638872023751127,0.3180017312509673,0.4857142857142857,0.6771653543307087,55.118110236220474
1,3,0.28877133084461093,0.47188377380371094,0.47168366446340443,0.45188124043368333,0.6105203993093381,0.3182516880262466,0.5428571428571428,0.6692913385826772,55.118110236220474
1,4,0.21546177798882127,0.44444865360856056,0.4440484653488332,0.398488430434991,0.5383833049494027,0.29667007459771066,0.6428571428571429,0.7480314960629921,55.118110236220474
1,5,0.1875351658090949,0.4882673993706703,0.487852206910632,0.42877247081116193,0.5792989765214634,0.3290816591715529,0.5428571428571428,0.7322834645669292,55.118110236220474
2,1,0.6274174563586712,0.49061306565999985,0.48854395953595436,0.5815395560320906,1.1362388248627002,0.43584606669983783,0.05660377358490566,0.5196850393700787,41.732283464566926
2,2,0.4850500337779522,0.4232819974422455,0.4211580150807924,0.505055271265075,0.9868002992409927,0.35447836522036386,0.5094339622641509,0.6220472440944882,41.732283464566926
2,3,0.3849225239828229,0.3554151691496372,0.35309469521580156,0.42214214760722135,0.8248008114787249,0.44261735560571625,0.3584905660377358,0.6692913385826772,41.732283464566926
2,4,0.3430057279765606,0.4191739000380039,0.41688800577360835,0.47183569596977687,0.9218943598178718,0.27714870626446586,0.5849056603773585,0.6771653543307087,41.732283464566926
2,5,0.26474206475540996,0.32225972041487694,0.3203356199058341,0.349184824782607,0.6822534268829398,0.43751514231516686,0.37735849056603776,0.7322834645669292,41.732283464566926
3,1,0.6939330901950598,0.37748535722494125,0.37780638418612206,0.5298586520623034,0.8854216948935859,0.30850937156285635,0.5652173913043478,0.49606299212598426,54.330708661417326
3,2,0.5394418649375439,0.3141331970691681,0.3145126620079136,0.4863173722282169,0.8126619246445204,0.34369577791379846,0.34782608695652173,0.6062992125984252,54.330708661417326
3,3,0.4464842099696398,0.3738308921456337,0.37431607738024364,0.5137101315607236,0.8584366672133145,0.38693379891523416,0.30434782608695654,0.5669291338582677,54.330708661417326
3,4,0.3751610033214092,0.3178732395172119,0.3179687523739699,0.45142072450926923,0.7543477896404893,0.29901851936814866,0.5217391304347826,0.6929133858267716,54.330708661417326
3,5,0.3175083538517356,0.26291606202721596,0.2631037661075458,0.3689794192818455,0.6165840295893997,0.42286259502820345,0.4057971014492754,0.7165354330708661,54.330708661417326
4,1,0.5396197959780693,0.3953147605061531,0.39755124196334124,0.4925213549581785,0.8501053523935683,0.21262950509313552,0.7619047619047619,0.5158730158730159,50.0
4,2,0.4039635630324483,0.35220083966851234,0.35416762851858624,0.464546236697407,0.8018195318338805,0.30968643512044636,0.49206349206349204,0.6507936507936508,50.0
4,3,0.34788519609719515,0.372209295630455,0.3734325244387881,0.47176534227199024,0.8142799058393255,0.28741619180119227,0.5555555555555556,0.6507936507936508,50.0
4,4,0.271795054897666,0.3004714138805866,0.3013627195085439,0.3765880987787294,0.6500013759742452,0.35517411182324093,0.49206349206349204,0.746031746031746,50.0
4,5,0.22277712682262063,0.3460758104920387,0.3466239375092897,0.4341701070171973,0.7493894997831076,0.29072648097598364,0.5396825396825397,0.6587301587301587,50.0
5,1,0.5375053528696299,0.4575968310236931,0.4563448833047379,0.5271379279475363,0.7723183595510416,0.42926366418456113,0.2608695652173913,0.6428571428571429,54.761904761904766
5,2,0.39285521302372217,0.4296412020921707,0.42954955718476734,0.4849195057851455,0.7104634619642829,0.38590395441593756,0.42028985507246375,0.6587301587301587,54.761904761904766
5,3,0.3025157768279314,0.44754520058631897,0.4478377213045049,0.47582531465394867,0.6971394144929945,0.46989284154783556,0.34782608695652173,0.6507936507936508,54.761904761904766
5,4,0.24092342611402273,0.4334883317351341,0.43384746733742535,0.45272759824625347,0.6632985741747435,0.4940483619656935,0.34782608695652173,0.6428571428571429,54.761904761904766
5,5,0.20109792612493038,0.4000530391931534,0.40062454311463935,0.4389348253903408,0.6430905581300341,0.49066784976113254,0.391304347826087,0.6666666666666666,54.761904761904766
