Fold,Epoch,Train_Loss,Val_Loss,MSE,MAE,NMAE,MMRE,PRED30,ACC,NonZeroPerc
1,1,0.16845797662002346,0.0848001694927613,0.08485927488635053,0.20269080933771635,0.2437421124947222,0.13079833974943886,0.9177215189873418,0.9026315789473685,83.15789473684211
1,2,0.08236809171891461,0.07448349225645264,0.07451853544719712,0.13966694055125117,0.1679539158527704,0.0753201414135438,0.9683544303797469,0.9052631578947369,83.15789473684211
1,3,0.061901670473162085,0.0953176806991299,0.0953236852772233,0.17325734954306665,0.20834744565305482,0.10064550175750038,0.9778481012658228,0.9052631578947369,83.15789473684211
1,4,0.047620041974975415,0.07319771870970726,0.07303842363975188,0.14899562825632626,0.1791719580297594,0.0965835866429902,0.9367088607594937,0.9105263157894737,83.15789473684211
1,5,0.040198309890305005,0.07799512706696987,0.0779975391342654,0.14322419248545837,0.17223162387491828,0.09560658106038088,0.939873417721519,0.9105263157894737,83.15789473684211
2,1,0.2509260755032301,0.12102035929759343,0.12143914577486115,0.2667184207784502,0.3187201254585254,0.17024395694522737,0.9968553459119497,0.85,83.6842105263158
2,2,0.13626403734087944,0.08031708824758728,0.08061890447490022,0.17983482260453074,0.21489695782931345,0.10451474509336664,0.9559748427672956,0.8973684210526316,83.6842105263158
2,3,0.09964227575498323,0.06261435554673274,0.06291204453634854,0.14949991954000372,0.17864770259497298,0.09468518469318654,0.9622641509433962,0.9315789473684211,83.6842105263158
2,4,0.07389374752528965,0.06672579325580348,0.06696342910150772,0.12398601898350631,0.14815939375387546,0.06873561821456226,0.9748427672955975,0.9289473684210526,83.6842105263158
2,5,0.06524021498626098,0.06971444562077522,0.06987466225140959,0.15114507771121632,0.18061361487503835,0.1111724297721056,0.9433962264150944,0.9210526315789473,83.6842105263158
3,1,0.2570871696807444,0.12504243850708008,0.1249805719025734,0.22447335257341988,0.26823859741477846,0.11128033702305815,0.9652996845425867,0.8447368421052631,83.42105263157895
3,2,0.1156186490940551,0.11177104556312163,0.11185076171604681,0.1978989846024074,0.23648306336136732,0.09435258838656572,0.9621451104100947,0.8657894736842106,83.42105263157895
3,3,0.08846379781607538,0.0828163493424654,0.08293451833839319,0.15384753932196057,0.18384297151680823,0.0851362003277905,0.9369085173501577,0.9,83.42105263157895
3,4,0.06333978817565367,0.0853249014665683,0.0853000293613006,0.14209726588114313,0.1698017642604855,0.07565276204881607,0.9589905362776026,0.9131578947368421,83.42105263157895
3,5,0.04655358684249222,0.08004391100257635,0.0799518559016877,0.12378978377244876,0.14792489884758026,0.05866499946743532,0.9684542586750788,0.9105263157894737,83.42105263157895
4,1,0.15973807033151388,0.11121925028661887,0.11186822282827348,0.22175591764357286,0.2755589927439807,0.14684795971812778,0.8651315789473685,0.862796833773087,80.21108179419525
4,2,0.08990771769701193,0.09427483317752679,0.09474931476708266,0.17705046223343834,0.22000696782450208,0.10021387638622209,0.9407894736842105,0.8865435356200527,80.21108179419525
4,3,0.07030713919084519,0.09072937288631995,0.09114822442386955,0.18733609344909768,0.2327881292367476,0.12421735883215565,0.9638157894736842,0.8865435356200527,80.21108179419525
4,4,0.05364202969940379,0.09743751181910436,0.09792019787170174,0.14031612061548948,0.17436003184678855,0.05630366287292227,0.9539473684210527,0.8891820580474934,80.21108179419525
4,5,0.04460014913153524,0.10002130052695672,0.1006116116809672,0.14679498894055346,0.18241082232285166,0.057892245595882595,0.9638157894736842,0.8812664907651715,80.21108179419525
5,1,0.19088291151759526,0.0747694702198108,0.07441686168409932,0.16229951196893225,0.18361646279470245,0.09217643684415674,0.9761194029850746,0.9076517150395779,88.39050131926122
5,2,0.09712083948155244,0.06216633583729466,0.06226357703130458,0.14560986782048183,0.16473474598197793,0.10802095533529324,0.9223880597014925,0.9234828496042217,88.39050131926122
5,3,0.07586809721154471,0.057439467404037714,0.057534497826493836,0.13217835715114284,0.1495390965978601,0.09521454321359521,0.9492537313432836,0.9313984168865436,88.39050131926122
5,4,0.05682825266073147,0.05577376422782739,0.055809751628603084,0.12172768332093639,0.13771579695114894,0.08273860131904705,0.9522388059701492,0.9340369393139841,88.39050131926122
5,5,0.049953523373308904,0.05277748856072625,0.05278817201429134,0.12014687329894398,0.13592735815014856,0.08213482183306965,0.9552238805970149,0.9340369393139841,88.39050131926122
