Fold,Epoch,Train_Loss,Val_Loss,MSE,MAE,NMAE,MMRE,PRED30,ACC,NonZeroPerc
1,1,0.06801371233693014,0.07293336279690266,0.07304020964124025,0.17863109950217462,1.9394233660236102,0.6191664639328207,0.08571428571428572,0.9131578947368421,9.210526315789473
1,2,0.045709341968176886,0.06607054577519496,0.06611626746068407,0.14763203691537982,1.6028621150812667,0.5918960258364677,0.05714285714285714,0.9131578947368421,9.210526315789473
1,3,0.03294714726507664,0.06132496024171511,0.061400236258835526,0.11373850360964034,1.234875182047524,0.6422877824732236,0.17142857142857143,0.9131578947368421,9.210526315789473
1,4,0.018890436602911603,0.06603377545252442,0.06621772164799633,0.12549081050674432,1.362471656930367,0.6010954060724804,0.22857142857142856,0.9026315789473685,9.210526315789473
1,5,0.012609898835459413,0.06447581725660712,0.06455665062614578,0.10408713112977383,1.1300888522661159,0.6478530399501323,0.22857142857142856,0.9078947368421053,9.210526315789473
2,1,0.07323383254697546,0.06011355978747209,0.06026906222582197,0.15735956940916368,1.812019284105521,0.7097811256394242,0.0,0.9236842105263158,8.68421052631579
2,2,0.04631886028801091,0.0549916895882537,0.05481810476715843,0.12637026750254385,1.45517277730202,0.5575126415175019,0.24242424242424243,0.9157894736842105,8.68421052631579
2,3,0.03054012739448808,0.06052671124537786,0.060212267977570844,0.1606565699777811,1.8499847451986913,0.4831947779113596,0.3333333333333333,0.9236842105263158,8.68421052631579
2,4,0.02062146123595691,0.057298451739673815,0.05675639121154265,0.1028085861776306,1.183856446893928,0.5782594482103983,0.2727272727272727,0.9315789473684211,8.68421052631579
2,5,0.01209801411459921,0.055528854563211404,0.05490513223054915,0.10322771300990624,1.1886827558716475,0.5424543887263897,0.3333333333333333,0.9289473684210526,8.68421052631579
3,1,0.07309590016181271,0.04946865622575084,0.04931487108759741,0.14042469904954105,2.134455425553024,0.6353119695186615,0.08,0.9394736842105263,6.578947368421052
3,2,0.05343261357241621,0.04465481801889837,0.04440501004818691,0.10707375832831818,1.6275211265904366,0.6116318509355188,0.28,0.9421052631578948,6.578947368421052
3,3,0.03447455627610907,0.06185996485874057,0.06156398202536779,0.15619630444990962,2.3741838276386265,0.5461645472049713,0.16,0.9342105263157895,6.578947368421052
3,4,0.02495203665360653,0.04249403135812221,0.042161326894989866,0.08126180562409756,1.235179445486283,0.6257698177080602,0.24,0.95,6.578947368421052
3,5,0.016604742990845505,0.0475106361991493,0.04703578338422332,0.08861597750924136,1.3469628581404687,0.5764300180203281,0.32,0.9394736842105263,6.578947368421052
4,1,0.06599884837244947,0.057306479973097645,0.05759304543463553,0.14372027610087065,1.4334206484797363,0.6399141757896072,0.02631578947368421,0.9182058047493403,10.026385224274406
4,2,0.047947304168095194,0.04698160748618344,0.04717822180021307,0.11310007622178139,1.1280244444225038,0.48834479428631694,0.34210526315789475,0.9445910290237467,10.026385224274406
4,3,0.02812248676006372,0.048519517915944256,0.04877309835766822,0.1082530092696185,1.079681329294353,0.4000472811442849,0.5789473684210527,0.941952506596306,10.026385224274406
4,4,0.01681941798112045,0.05282773562551787,0.053321028626158125,0.09715397094575773,0.9689830260116363,0.4299154891387412,0.4473684210526316,0.9445910290237467,10.026385224274406
4,5,0.015232461388222873,0.05653740803245455,0.057057271017766774,0.09482344886220317,0.9457391347046054,0.5145200825737495,0.3684210526315789,0.9393139841688655,10.026385224274406
5,1,0.07831924008981635,0.050307703437283635,0.05049948540344172,0.11900909955685192,1.7347864896941108,0.736225974244567,0.0,0.9393139841688655,6.860158311345646
5,2,0.05311230781565731,0.04852350133781632,0.04846033682886573,0.14135637068645665,2.060540941929503,0.5129412497178867,0.2692307692307692,0.9366754617414248,6.860158311345646
5,3,0.03455361051601358,0.04426137074672928,0.044296499791164755,0.10543864551196883,1.5369710249629303,0.49308288957063967,0.38461538461538464,0.9498680738786279,6.860158311345646
5,4,0.022947461557729792,0.0455672195336471,0.04561869090869269,0.10211214886997927,1.4884809392970055,0.5524940666241142,0.38461538461538464,0.9393139841688655,6.860158311345646
5,5,0.014173188421409577,0.05015638330951333,0.04981316036005331,0.09689677318239874,1.4124568090818894,0.49084047936888126,0.4230769230769231,0.9340369393139841,6.860158311345646
