Fold,Epoch,Train_Loss,Val_Loss,MSE,MAE,NMAE,MMRE,PRED30,ACC,NonZeroPerc
1,1,0.07930457875287782,0.07384321590264638,0.07397979565084654,0.1896862021305615,2.059450194560382,0.6752792166812079,0.0,0.9026315789473685,9.210526315789473
1,2,0.05970142408235309,0.06519424511740605,0.06520533962355526,0.1710720250922206,1.8573534152869666,0.6375915989279747,0.08571428571428572,0.9078947368421053,9.210526315789473
1,3,0.03970304884326955,0.055592260944346585,0.05572052737905538,0.1318136731846033,1.4311198802899787,0.5453924174819674,0.14285714285714285,0.9184210526315789,9.210526315789473
1,4,0.024986105718805145,0.05979714651281635,0.059765672733031225,0.11123327628715503,1.2076755711176832,0.6372918190035437,0.2,0.9236842105263158,9.210526315789473
1,5,0.0184840086052039,0.06101564705992738,0.0611482844562075,0.11480207266730232,1.2464225032449967,0.5453249608299562,0.2571428571428571,0.9184210526315789,9.210526315789473
2,1,0.0886399201117456,0.06280142907053232,0.06301945678757512,0.14907323466430075,1.7166008840131601,0.7595867722323446,0.0,0.9131578947368421,8.68421052631579
2,2,0.06526289230290179,0.06357408765082558,0.06336573056638237,0.16260910140163584,1.8724684403824732,0.4915316660295833,0.21212121212121213,0.9131578947368421,8.68421052631579
2,3,0.04875978617928922,0.057750781920428075,0.057851692190803064,0.10439978898502886,1.2021793883124534,0.7114157210188833,0.15151515151515152,0.9210526315789473,8.68421052631579
2,4,0.034567278606118634,0.05800641428989669,0.05793347683892457,0.12234834623277972,1.4088597444986755,0.5977440639540101,0.30303030303030304,0.9289473684210526,8.68421052631579
2,5,0.02552142189233564,0.05942855523123095,0.059680922749301236,0.10264318007271198,1.181951770534259,0.6899645429556117,0.21212121212121213,0.9263157894736842,8.68421052631579
3,1,0.10120133128172408,0.05665811011567712,0.0566304064975601,0.13462454447228658,2.046293075978756,0.8371937517076731,0.0,0.9342105263157895,6.578947368421052
3,2,0.06594429834512994,0.048752589228873454,0.04856434939888888,0.12066125905341897,1.8340511376119684,0.6682942431420088,0.0,0.9394736842105263,6.578947368421052
3,3,0.04665877835941501,0.05433050841869166,0.05407700515292837,0.1240089024677122,1.8849353175092256,0.43842376918997616,0.52,0.9289473684210526,6.578947368421052
3,4,0.037058949645143,0.05360700904081265,0.05341740714670018,0.11252235220592027,1.7103397535299882,0.5920893754065036,0.28,0.9315789473684211,6.578947368421052
3,5,0.022456050738886308,0.05607286890153773,0.055536247480565584,0.09797248630198546,1.489181791790179,0.5903718355298042,0.4,0.9315789473684211,6.578947368421052
4,1,0.07899916579481214,0.07827425220360358,0.07880768678217122,0.13484665936354848,1.344917997336444,0.8575414499071868,0.0,0.899736147757256,10.026385224274406
4,2,0.05897372846569245,0.05748972265670697,0.05768322057253312,0.11572200995820789,1.1541747835305471,0.63036298006773,0.21052631578947367,0.9234828496042217,10.026385224274406
4,3,0.04026261071946161,0.05397235866015156,0.054174844739214044,0.13347111267527925,1.3311987290508116,0.5008038054955634,0.3684210526315789,0.9472295514511874,10.026385224274406
4,4,0.02372406753905428,0.048774812933212765,0.049134542800720264,0.08392901335705298,0.8370814753242916,0.4579445315573953,0.5263157894736842,0.9498680738786279,10.026385224274406
4,5,0.019797383652379114,0.047330529700654246,0.047668784088995914,0.09507685514365993,0.9482665289328188,0.4637596278794502,0.47368421052631576,0.9472295514511874,10.026385224274406
5,1,0.08844754864306499,0.04743587179109454,0.04762078324007474,0.12178895279312368,1.77530819648438,0.7171997086933026,0.0,0.9287598944591029,6.860158311345646
5,2,0.0672136790623578,0.04155031770157317,0.041685288120432824,0.09961886419879339,1.4521365204362575,0.6881727553330935,0.0,0.941952506596306,6.860158311345646
5,3,0.04700313685073828,0.03862068057060242,0.03861859872810823,0.11058055147454775,1.6119241926482153,0.3664608852794537,0.4230769230769231,0.9498680738786279,6.860158311345646
5,4,0.0338054116970549,0.042437019447485604,0.042494465496811726,0.10578094811564542,1.5419607436857545,0.3873868788091036,0.5,0.941952506596306,6.860158311345646
5,5,0.020885738558718003,0.04498744412558153,0.04453406847605422,0.08715285589988528,1.2704204763867892,0.4921983722955562,0.4230769230769231,0.9393139841688655,6.860158311345646
