Fold,Epoch,Train_Loss,Val_Loss,MSE,MAE,NMAE,MMRE,PRED30,ACC,NonZeroPerc
1,1,0.18811397161334753,0.11741368938237429,0.11750904231330025,0.22477794253791217,0.5656663454596464,0.26936564217632014,0.6466666666666666,0.8421052631578947,39.473684210526315
1,2,0.09705282072536647,0.09830683221419652,0.09855310052037303,0.1928460509276958,0.48530794273194966,0.25997066892683507,0.7266666666666667,0.8842105263157894,39.473684210526315
1,3,0.07031311405201753,0.10555220581591129,0.10582831746321333,0.1915603643365964,0.4820724400523618,0.2941997778912385,0.6666666666666666,0.8605263157894737,39.473684210526315
1,4,0.05207552190404385,0.12120774729798238,0.12174300626380638,0.22371388080554377,0.5629885742126267,0.2744089815268914,0.7133333333333334,0.881578947368421,39.473684210526315
1,5,0.036281477368902415,0.10820204454163711,0.10878256853149967,0.16478337074107624,0.4146866283550263,0.20331616607805092,0.8066666666666666,0.8842105263157894,39.473684210526315
2,1,0.20848862640559673,0.1172679690644145,0.11598884349500123,0.2240017716503261,0.5127751399224332,0.31924513741309596,0.5527950310559007,0.8710526315789474,42.368421052631575
2,2,0.09794510474118094,0.09498256724327803,0.09417152800353869,0.19683725539116972,0.45059130752195475,0.23841558507880808,0.7142857142857143,0.9078947368421053,42.368421052631575
2,3,0.07902532171768446,0.08488061216970284,0.08384154926670102,0.16516964638400455,0.37809919051760077,0.20498043620056525,0.7888198757763976,0.9026315789473685,42.368421052631575
2,4,0.05430262528049449,0.07862858567386866,0.07793804592299589,0.1409228207886611,0.32259440903428444,0.1473834432997041,0.8322981366459627,0.9131578947368421,42.368421052631575
2,5,0.03875890661341449,0.07973015122115612,0.07924257920461632,0.1502897075653125,0.3440366799687877,0.14981717706559608,0.8198757763975155,0.9,42.368421052631575
3,1,0.26721329366167385,0.11011650785803795,0.10979217231767249,0.2557321649927058,0.730663328550588,0.31716388277709484,0.5833333333333334,0.8736842105263158,34.73684210526316
3,2,0.11877167271450162,0.08950562837223212,0.08949291967690556,0.18558734296633414,0.5302495513323833,0.30474026728365006,0.6060606060606061,0.881578947368421,34.73684210526316
3,3,0.08037378763159116,0.08630741604914267,0.08649807600909998,0.1607306431476517,0.4592304089932906,0.17160402187569576,0.8181818181818182,0.8868421052631579,34.73684210526316
3,4,0.053728123176066823,0.0895173776273926,0.08974045972371227,0.1459495856987671,0.4169988162821917,0.16471425357810926,0.8560606060606061,0.8868421052631579,34.73684210526316
3,5,0.04536514898063615,0.0985942198894918,0.09880147736815044,0.15164840218419973,0.43328114909771354,0.14673865388965968,0.8787878787878788,0.8789473684210526,34.73684210526316
4,1,0.17437720547119775,0.11282669566571712,0.11333201632123165,0.22719333701739997,0.5778944612724469,0.2256200429031663,0.7905405405405406,0.8390501319261213,39.050131926121374
4,2,0.09312531864270568,0.09852356587847073,0.09866313278271524,0.20729706458142888,0.5272858219890036,0.2899449982906918,0.668918918918919,0.8759894459102903,39.050131926121374
4,3,0.0681238389806822,0.09638950601220131,0.09691025838999215,0.18150353343714407,0.46167677297099063,0.2722666350669602,0.6891891891891891,0.8733509234828496,39.050131926121374
4,4,0.04425345875400429,0.11074152092138927,0.11105186145063436,0.17130372494564816,0.43573229365369565,0.25330434614049924,0.7297297297297297,0.862796833773087,39.050131926121374
4,5,0.034653250011615455,0.1142737534828484,0.11529290794163355,0.20556994689761177,0.5228926837194285,0.23508005405499324,0.8175675675675675,0.8733509234828496,39.050131926121374
5,1,0.18936561855177084,0.09369605189810197,0.09450649384079511,0.19335952094150338,0.5388474885061013,0.2703637500891267,0.6417910447761194,0.8786279683377308,35.35620052770449
5,2,0.1060790348953257,0.08593776418517034,0.08658747974572673,0.16374724917067707,0.45632505467416623,0.1949876479026097,0.7835820895522388,0.899736147757256,35.35620052770449
5,3,0.07865599694196135,0.0889873558965822,0.08974059153710875,0.17221688570842972,0.4799279388492269,0.19629452202413508,0.7686567164179104,0.8944591029023746,35.35620052770449
5,4,0.058607175247743726,0.08711001665020983,0.0876134801367878,0.15764134443089511,0.4393093348478621,0.2040892879464733,0.7910447761194029,0.8944591029023746,35.35620052770449
5,5,0.04593849880620837,0.09602123918011785,0.09653547826249591,0.16674767423293363,0.4646865333403077,0.22108034339886326,0.7686567164179104,0.8865435356200527,35.35620052770449
