Fold,Epoch,Train_Loss,Val_Loss,MSE,MAE,NMAE,MMRE,PRED30,ACC,NonZeroPerc
1,1,0.8555019423365593,0.7561387196183205,0.7560411922411178,0.6323361225484863,0.5181076617010177,0.2889036039097442,0.5625,0.5275590551181102,75.59055118110236
1,2,0.4874241454526782,0.5228653848171234,0.5239480463471606,0.5484842179328437,0.4494031979191687,0.3059517406548063,0.59375,0.5354330708661418,75.59055118110236
1,3,0.374779443256557,0.4663771912455559,0.46717333683961904,0.47967463907763713,0.39302373653458006,0.2619754152993361,0.5833333333333334,0.6850393700787402,75.59055118110236
1,4,0.2924906564876437,0.4178788736462593,0.41899579540575227,0.4822637376588161,0.3951451269849654,0.2988737273754345,0.59375,0.6141732283464567,75.59055118110236
1,5,0.21608651475980878,0.4105924591422081,0.41177496373890676,0.4581913020980625,0.3754212604287351,0.29846761737846667,0.59375,0.6299212598425197,75.59055118110236
2,1,0.9159229174256325,0.5613052025437355,0.5595164299599823,0.5722118531625102,0.5547397355086932,0.2730817583839545,0.6966292134831461,0.5039370078740157,70.07874015748031
2,2,0.49193842895329,0.4533558525145054,0.45179670099168673,0.5324489293605323,0.5161909467846383,0.3245535836684123,0.5168539325842697,0.5196850393700787,70.07874015748031
2,3,0.3828261671587825,0.434320542961359,0.43246107764112945,0.5074331830805681,0.4919390400857416,0.31121794215302345,0.651685393258427,0.6220472440944882,70.07874015748031
2,4,0.28481502551585436,0.3820331394672394,0.38058543103478076,0.48798553774675985,0.4730852159835,0.35821866112925144,0.42696629213483145,0.7086614173228346,70.07874015748031
2,5,0.20805950835347176,0.3883220814168453,0.38687148594692555,0.46175562197298514,0.44765621366846653,0.34020680434694894,0.5617977528089888,0.6929133858267716,70.07874015748031
3,1,1.0138465873897076,0.35953180491924286,0.36075952976451287,0.4848985381013765,0.4160953671545596,0.32119071149380407,0.4953271028037383,0.6456692913385826,84.25196850393701
3,2,0.5115780755877495,0.5199292227625847,0.5206244024887564,0.5569847381021095,0.47795311985789124,0.4196660394237792,0.5607476635514018,0.5196850393700787,84.25196850393701
3,3,0.4109506607055664,0.4200511798262596,0.4211109723876677,0.48428058225338855,0.4155650942309483,0.3539796842035846,0.5700934579439252,0.6299212598425197,84.25196850393701
3,4,0.3127921922132373,0.4315304458141327,0.432748127510549,0.4870377147760917,0.41793101200380844,0.36826436300515386,0.5046728971962616,0.6850393700787402,84.25196850393701
3,5,0.26105427369475365,0.5309446677565575,0.532099126746787,0.5463682121531231,0.46884299286112596,0.43836406272519784,0.4766355140186916,0.6062992125984252,84.25196850393701
4,1,0.9131690096110106,0.5187118723988533,0.5178433545690349,0.5535651308203501,0.5091182954990081,0.2897236392729812,0.5104166666666666,0.5873015873015873,76.19047619047619
4,2,0.5027706958353519,0.5111869797110558,0.5093887531327654,0.5572167637329253,0.5124767316083839,0.35687641437268924,0.4270833333333333,0.5476190476190477,76.19047619047619
4,3,0.40166099462658167,0.4677368551492691,0.4653262148739355,0.5262546406851875,0.48400061844039144,0.3200153372147017,0.4583333333333333,0.6349206349206349,76.19047619047619
4,4,0.30393950920552015,0.38908252865076065,0.3865727509397766,0.45705637619608924,0.4203584189832646,0.2591620764384667,0.6770833333333334,0.6904761904761905,76.19047619047619
4,5,0.2289324295707047,0.3512638062238693,0.3484430283462344,0.43111485798680593,0.39649979639662447,0.2650702985831433,0.6666666666666666,0.7063492063492064,76.19047619047619
5,1,0.9801858030259609,0.8316663056612015,0.8320809491802794,0.7442560678436643,0.5897878273478094,0.32867014472202594,0.43010752688172044,0.42857142857142855,73.80952380952381
5,2,0.5867040399461985,0.5321066826581955,0.5340072713213911,0.5889558153493064,0.4667197027296391,0.38801613332550156,0.45161290322580644,0.5079365079365079,73.80952380952381
5,3,0.4279910894110799,0.4909636527299881,0.4933001407853794,0.5393034450650688,0.42737254137231867,0.32355353257562103,0.5268817204301075,0.5317460317460317,73.80952380952381
5,4,0.3205617256462574,0.4576861783862114,0.4604355456015092,0.49848687147632953,0.39502733211331775,0.30254102853463966,0.5698924731182796,0.626984126984127,73.80952380952381
5,5,0.24064739514142275,0.4557750076055527,0.45895780452837814,0.514039806899659,0.40735229980727694,0.35616952479953834,0.5913978494623656,0.5952380952380952,73.80952380952381
