Fold,Epoch,Train_Loss,Val_Loss,MSE,MAE,NMAE,MMRE,PRED30,ACC,NonZeroPerc
1,1,0.2482802039012313,0.2429162785410881,0.24330532356399828,0.38770501415325903,1.7585191713379964,0.5346766016880671,0.08,0.7086614173228346,19.68503937007874
1,2,0.18183995317667723,0.23716872930526733,0.23741015316031763,0.35248910059224753,1.5987898491148371,0.47899171521266304,0.28,0.7480314960629921,19.68503937007874
1,3,0.11608976265415549,0.2783312499523163,0.2783232133022742,0.342610030119696,1.5539812080429067,0.5186031464238962,0.32,0.7559055118110236,19.68503937007874
1,4,0.08438121760264039,0.25520580261945724,0.2552037661752793,0.3175464471028458,1.4402999565021934,0.5023118755221367,0.4,0.7480314960629921,19.68503937007874
1,5,0.05216882796958089,0.22127783298492432,0.22124115191783306,0.2719644561662489,1.233553069039772,0.6056432911505302,0.28,0.8188976377952756,19.68503937007874
2,1,0.2484419560059905,0.2627257890999317,0.262057021516085,0.4392237190421172,1.6406297740690847,0.4539756655007943,0.1724137931034483,0.7559055118110236,22.83464566929134
2,2,0.19920813525095582,0.20604152977466583,0.20552080626823954,0.33685117817046595,1.2582382243426227,0.4817634624159418,0.1724137931034483,0.7952755905511811,22.83464566929134
2,3,0.1659540527034551,0.20170551538467407,0.2012931581425011,0.3321875307679646,1.2408181296332794,0.4130831927746192,0.3793103448275862,0.7952755905511811,22.83464566929134
2,4,0.12398819718509912,0.18360266461968422,0.1831425015940363,0.2770406303956635,1.0348282370661548,0.46804400764662646,0.3793103448275862,0.8031496062992126,22.83464566929134
2,5,0.07569706137292087,0.18127892538905144,0.18082544680353757,0.2965594734354898,1.1077368566560941,0.4439814110425697,0.20689655172413793,0.8267716535433071,22.83464566929134
3,1,0.27156822569668293,0.2990299351513386,0.3007674548795615,0.38025456108152866,1.1778616892037597,0.7628912373500711,0.0,0.7322834645669292,26.77165354330709
3,2,0.20471480721607804,0.23829232528805733,0.23938086968301678,0.37246219799340535,1.153724369394207,0.5612506296704797,0.058823529411764705,0.7874015748031497,26.77165354330709
3,3,0.16671007871627808,0.20449967309832573,0.2056350691781362,0.30370226989162896,0.9407362994204117,0.5529367681592703,0.20588235294117646,0.8110236220472441,26.77165354330709
3,4,0.1466719820164144,0.19653184711933136,0.19744340879829222,0.29647677474346756,0.9183548876200094,0.4508306760998333,0.38235294117647056,0.8188976377952756,26.77165354330709
3,5,0.08784099738113582,0.18035275489091873,0.1806729952505083,0.2913161114611714,0.9023694184285067,0.4386347606778145,0.35294117647058826,0.8031496062992126,26.77165354330709
4,1,0.2649432811886072,0.19625108316540718,0.19553679618405206,0.35299952875172336,1.5337220904385223,0.5296477669706712,0.07692307692307693,0.7222222222222222,20.634920634920633
4,2,0.21275614760816097,0.1819193921983242,0.18107669318428177,0.3269358381752797,1.4204798486236292,0.4853728568324676,0.23076923076923078,0.7698412698412699,20.634920634920633
4,3,0.17350397119298577,0.1755327582359314,0.17423721914986254,0.2708400562701244,1.1767533479322647,0.6567259065341204,0.07692307692307693,0.7777777777777778,20.634920634920633
4,4,0.12438297690823674,0.1776320207864046,0.17634900811336443,0.27508991360405666,1.1952182453141773,0.580358572017688,0.19230769230769232,0.8174603174603174,20.634920634920633
4,5,0.08282467350363731,0.18866250291466713,0.18734567227587562,0.301554632402258,1.3102028856098107,0.4219041552681189,0.34615384615384615,0.8015873015873016,20.634920634920633
5,1,0.29288085736334324,0.23099796287715435,0.23287131284193419,0.3635637005199752,1.388152311076269,0.6398221350141934,0.0,0.7380952380952381,22.22222222222222
5,2,0.2203086046501994,0.22867215611040592,0.23050595055094386,0.323639217457856,1.2357133757481775,0.703535031793373,0.0,0.7698412698412699,22.22222222222222
5,3,0.1855842750519514,0.21357904747128487,0.21517549804515024,0.3308821706884792,1.2633682880832842,0.5843279247305223,0.10714285714285714,0.7142857142857143,22.22222222222222
5,4,0.12360345153138041,0.23438579589128494,0.23603845291916023,0.3146975764795484,1.2015725647400937,0.7050381451845169,0.03571428571428571,0.7777777777777778,22.22222222222222
5,5,0.09288290259428322,0.2450526375323534,0.24719928909813252,0.3225945470972903,1.231724634371472,0.5517232356859105,0.21428571428571427,0.7301587301587301,22.22222222222222
